stations	DIST	bathy	S8	S2	Ssummer	Swinter	T8	T2	Tsummer	Twinter	DO	N	P	S	SeaIce1	SeaIce2	SeaIce3	SeaIce4	SeaIce5	SeaIce6	SeaIce7	SeaIce8	SeaIce9	SeaIce10	SeaIce11	SeaIce12	SeaIceC	SeaIcemonths	ProdJanC	ProdFevC	ProdMarC	ProdAprC	ProdMayC	ProdJunC	ProdJulC	ProdAugC	ProdSepC	ProdOctC	ProdNovC	ProdDecC	ProdWC	ProdSprC	ProdSumC	ProdfallC	PPA0207	gCYC0217
1126	0.140827786437	301	20.68	24.81	20.29	27.2282009124755	14.4065999984741	6.76321	15.11	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1127	0.135091239471	295	19.65	24.21	19.04	27.2282009124755	14.4065999984741	6.76321	15.17	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1128	0.108747174479	243	19.6	24.17	18.98	27.2282009124755	14.4065999984741	6.76321	15.18	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1129	0.0912274077616	230	19.16	24.08	18.45	27.2282009124755	14.4065999984741	6.76321	15.32	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1130	0.0887611814918	239	19.14	24.1	18.47	27.2282009124755	14.4065999984741	6.76321	15.33	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1131	0.102592506494	281	19.37	24.16	18.61	27.2282009124755	14.4065999984741	6.76321	15.29	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1132	0.121260867449	294	19.56	24.19	18.96	27.2282009124755	14.4065999984741	6.76321	15.2	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1133	0.0396083885248	134	20.73	24.78	20.26	27.2282009124755	14.4065999984741	6.76321	15.07	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1135	0.0361236510221	120	22.25	26.35	22.44	27.0685005187988	13.1767997741699	6.92731	14	7.16681	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1136	0.0426191878267	122	21.17	24.8	21.41	27.0685005187988	13.1767997741699	6.92731	14.2	7.16681	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	895	1159	1782	2785	3318	3871	3026	1933	1085	792	665	902.333333333333	2628.33333333333	2943.33333333333	847.333333333333	586.21	668.071666666667
1137	0.151459483054	351	20.26	24.68	19.94	27.2282009124755	14.4065999984741	6.76321	15.14	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1138	0.110743517945	279	19.21	24.11	18.55	27.2282009124755	14.4065999984741	6.76321	15.32	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1139	0.0630043152871	160	19.04	24.05	18.4	27.3360004425048	14.5120000839233	6.2	15.38	7.02878	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1140	0.0127660053356	10	17.18	23	16.41	27.1749992370605	13.9967002868652	6	15.22	7.01448	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1142	0.0219064805651	130	18.54	23.77	17.77	27.3360004425048	14.5120000839233	6.2	15.37	7.02878	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1143	0.0183021171097	204	18.84	23.91	18.12	27.3360004425048	14.5120000839233	6.21	15.41	7.02878	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1144	0.0193584725144	195	19.08	24.05	18.4	27.3360004425048	14.5120000839233	6.21	15.44	7.02878	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1145	0.0490359503899	113	18.54	23.78	17.81	27.3360004425048	14.5120000839233	6.2	15.32	7.02878	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1146	0.0466136331564	270	18.98	23.99	18.28	27.3360004425048	14.5120000839233	6.2	15.38	7.02878	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1147	0.091063782852	192	21.44	24.96	21.58	27.3066997528076	13.6735000610351	6.41	14.75	7.13478	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1148	0.0603521586812	214	21.44	24.96	21.63	27.2282009124755	14.4065999984741	6.76321	14.8	6.93831	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1149	0.029422296272	138	22.23	26.16	22.37	27.0685005187988	13.1767997741699	6.92731	14.39	7.16681	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1150	0.028262117361	41	18.2	23.5	17.42	27.1749992370605	13.9967002868652	6.15	15.31	7.01448	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1151	0.0280548086296	26	17.47	23.12	16.71	27.1749992370605	13.9967002868652	6.05	15.28	7.01448	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1152	0.0142365675498	100	18.52	23.78	17.73	27.3360004425048	14.5120000839233	6.21	15.38	7.02878	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1153	0.0712487693657	177	19.08	25.3	18.56	27.3810005187988	14.708999633789	6.15	15.72	7.10662	6.55312204360961	4.99902200698852	0.810129821300506	13.7738752365112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	1224	1558	3214	4080	3876	4237	3080	2447	1706	1423	860	1190	3723.33333333333	3254.66666666667	1329.66666666667	498.79	866.662083333333
1154	0.0453550896645	220	19.74	25.44	19.21	27.3978996276855	14.742600440979	6.15	15.46	7.12532	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	1224	1558	3214	4080	3876	4237	3080	2447	1706	1423	860	1190	3723.33333333333	3254.66666666667	1329.66666666667	498.79	866.662083333333
1155	0.00580944523452	29	19.84	25.46	19.48	27.3978996276855	14.742600440979	6.14	15.41	7.12532	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	1224	1558	3214	4080	3876	4237	3080	2447	1706	1423	860	1190	3723.33333333333	3254.66666666667	1329.66666666667	498.79	866.662083333333
1156	0.0111708566879	9	20.04	25.61	19.7	27.6007995605468	14.3881998062133	7.00929	15.34	7.1508	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	1224	1558	3214	4080	3876	4237	3080	2447	1706	1423	860	1190	3723.33333333333	3254.66666666667	1329.66666666667	498.79	866.662083333333
1157	0.0397911605596	165	20.6	24.81	20.26	27.6007995605468	14.3881998062133	7.00929	15.17	7.1508	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	1224	1558	3214	4080	3876	4237	3080	2447	1706	1423	860	1190	3723.33333333333	3254.66666666667	1329.66666666667	498.79	866.662083333333
1158	0.100757167983	286	20.33	24.63	19.99	27.6007995605468	14.3881998062133	7.00929	15.16	7.1508	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	498.79	673.272916666667
1159	0.0766745940746	287	20.62	24.66	20.25	27.6007995605468	14.3881998062133	7.00929	15.15	7.1508	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	498.79	673.272916666667
1160	0.0175914993583	97	21.84	25.82	21.99	27.3066997528076	13.6735000610351	6.54	14.58	7.13478	6.50244379043579	3.45506191253662	0.738335072994232	15.1913270950317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	921	1122	1932	3191	3633	3883	2768	1519	1081	796	571	920.333333333333	2918.66666666667	2723.33333333333	816	586.21	673.272916666667
1161	0.175247712207	237	27.26	28.15	27.21	28.9671993255615	9.2616901397705	-0.48	7.79	-0.33	7.28733205795288	3.51945424079895	0.692369520664215	4.34256935119628	44.7241379968	49.5689655172	42.9137931034	39.3448275204	14.5862068966	0	0	0	0	0	0	8.58620689655	16.6436781609	3.31	307	437	653	1462	3938	6520	5937	5133	3134	1513	799	730	465.666666666667	3973.33333333333	4734.66666666667	1014	556.03	929.624583333333
1162	0.197518629823	149	27.32	28.15	27.24	28.9671993255615	9.2616901397705	-0.48	7.81	-0.39	7.28733205795288	3.51945424079895	0.692369520664215	4.34256935119628	44.7241379968	49.5689655172	42.9137931034	39.3448275204	14.5862068966	0	0	0	0	0	0	8.58620689655	16.6436781609	3.31	338	461	674	1489	3890	6824	6081	5479	3462	1475	828	731	491	4067.66666666667	5007.33333333333	1011.33333333333	556.03	965.181666666667
1163	0.758107294279	3091	32.78	32.4927	32.7025	32.5233993530273	13.4680004119873	10.1677	13.48	10.3698	6.15728759765625	2.45585703849792	0.569992780685424	4.23718404769897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	619	730	886	964	1168	1470	1359	1247	1005	652	484	619.666666666667	1006	1358.66666666667	713.666666666667	492.73	337.4425
1164	0.832053066145	3039	32.99	33.06	32.8678	32.5405006408691	13.4827003479003	10.5128	13.18	10.7107	6.13568067550659	2.54723477363586	0.631830275058746	5.90357732772827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	670	875	1032	1242	1380	1463	1272	1159	970	716	521	692.333333333333	1218	1298	735.666666666667	484.85	359.89
1165	1.03671567334	2937	32.87	32.89	32.7718	32.5774993896484	14.0431003570556	10.6944	13.7	10.8891	6.09282684326171	2.21316719055175	0.646703660488128	6.28488397598266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	626	908	1097	1188	1301	1276	1243	1112	1002	717	503	692.666666666667	1195.33333333333	1210.33333333333	740.666666666667	484.85	350.30875
1166	0.810435463414	3320	32.84	32.92	32.99	32.7997016906738	13.9812002182006	11.4882	13.43	11.585	6.08115911483764	2.54665923118591	0.740716040134429	7.0064148902893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	732	876	921	1049	1125	1072	1298	1269	1001	709	622	731.666666666667	1031.66666666667	1213	777.333333333333	368.38	342.522083333333
1167	1.34188462649	2757	32.63	32.59	32.47	32.592300415039	14.9260997772216	10.4166	14.8	10.4897	6.15728759765625	2.45585703849792	0.569992780685424	4.23718404769897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	543	673	816	847	816	1029	1109	1086	936	610	473	562.666666666667	826.333333333333	1074.66666666667	673	336.04	286.220833333333
1168	3.08570752229	2830	31.84	32.74	32.18	32.6175994873046	17.2616996765136	10.3938	16.45	10.5526	6.0810751914978	1.32994425296783	0.537923753261566	4.236900806427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	452	517	645	701	631	608	802	792	680	495	377	448.666666666667	659	734	517.333333333333	237.72	215.25875
1169	0.199059521644	136	32.95	32.95	32.48	32.4062004089355	12.2841997146606	9.5351	14.02	9.82179	6.30854654312133	3.13632607460021	0.639354825019836	9.35022449493408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	864	1161	1289	2598	2989	3487	2837	1970	1339	770	619	920.333333333333	2292	2764.66666666667	909.333333333333	483.74	628.377916666667
1170	3.08270721868	2620	31.86	32.74	32.21	32.6339988708496	17.1501007080078	10.5202	16.46	10.6829	6.0810751914978	1.32994425296783	0.537923753261566	4.236900806427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	453	498	677	720	623	624	802	803	691	508	400	450.666666666667	673.333333333333	743	533	237.72	219
1171	3.08472523302	2774	31.84	32.74	32.18	32.6175994873046	17.2616996765136	10.3938	16.45	10.5526	6.0810751914978	1.32994425296783	0.537923753261566	4.236900806427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	452	517	645	701	631	608	802	792	680	495	377	448.666666666667	659	734	517.333333333333	237.72	215.25875
1172	1.00749186107	1617	32.83	32.77	32.7599	32.6096000671386	14.2873001098632	10.9307	13.93	11.1416	6.09282684326171	2.21316719055175	0.646703660488128	6.28488397598266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	590	726	1053	1244	1233	1186	1067	1142	951	700	501	609	1176.66666666667	1131.66666666667	717.333333333333	394.02	331.663333333333
1173	1.24786271745	1864	32.76	32.72	32.6816	32.622501373291	14.7220001220703	11.0325	14.53	11.2028	6.09282684326171	2.21316719055175	0.646703660488128	6.28488397598266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	564	694	1023	1158	1110	1146	1048	1143	926	679	497	589.333333333333	1097	1112.33333333333	700.666666666667	288.76	319.314166666667
1174	1.13772233513	1670	32.8	32.72	32.6816	32.622501373291	14.7220001220703	11.0325	14.26	11.2028	6.09282684326171	2.21316719055175	0.646703660488128	6.28488397598266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	574	726	1043	1191	1173	1157	1053	1133	931	689	502	602	1135.66666666667	1114.33333333333	707.333333333333	288.76	324.789166666667
1175	1.19392211707	1730	32.78	32.71	32.6816	32.622501373291	14.7220001220703	11.0325	14.41	11.2028	6.09282684326171	2.21316719055175	0.646703660488128	6.28488397598266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	564	694	1023	1158	1110	1146	1048	1143	926	679	497	589.333333333333	1097	1112.33333333333	700.666666666667	288.76	319.314166666667
1176	1.05242899573	1720	32.82	32.74	32.7599	32.6096000671386	14.2873001098632	10.9307	14.01	11.1416	6.09282684326171	2.21316719055175	0.646703660488128	6.28488397598266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	590	726	1053	1244	1233	1186	1067	1142	951	700	501	609	1176.66666666667	1131.66666666667	717.333333333333	394.02	331.663333333333
1177	0.420645336036	633	33.06	33.21	33.0947	32.5015983581542	12.518099784851	10.4001	12.69	10.7114	6.15370893478393	3.06772828102111	0.766672432422637	8.42099475860595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	901	1272	1496	2064	2054	2082	1520	1611	1273	840	608	954.333333333333	1871.33333333333	1737.66666666667	907	484.85	499.167916666667
1178	0.260533739372	345	33.09	33.23	33.23	32.49169921875	12.0415000915527	10.3693	12.63	10.7312	6.15370893478393	3.06772828102111	0.766672432422637	8.42099475860595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	974	1427	1781	2857	2967	2692	1820	2100	1558	897	683	1065.66666666667	2535	2204	1046	484.85	625.123333333333
1179	0.200618004667	712	32.94	33.04	33.01	32.5511016845703	12.244400024414	10.4154	12.35	10.8011	6.15370893478393	3.06772828102111	0.766672432422637	8.42099475860595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648	846	1230	1167	1739	1934	1566	1657	1852	1449	1004	645	908	1613.33333333333	1691.66666666667	1032.66666666667	535.36	478.667083333333
1180	0.153625677547	563	32.95	33.05	33.05	32.5511016845703	12.244400024414	10.4154	12.23	10.8011	6.15370893478393	3.06772828102111	0.766672432422637	8.42099475860595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	878	1222	1178	1650	2040	1816	1805	1959	1503	1052	671	920	1622.66666666667	1860	1075.33333333333	535.36	499.8675
1181	0.369451348109	927	32.92	33.03	32.96	32.5882987976074	12.8358001708984	10.6523	12.7	10.9835	6.15370893478393	3.06772828102111	0.766672432422637	8.42099475860595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	746	1146	1202	1507	1455	1435	1422	1380	1110	824	534	827.333333333333	1388	1412.33333333333	822.666666666667	394.02	406.092916666667
1182	0.405505990082	627	33.06	33.21	33.21	32.5015983581542	12.518099784851	10.4001	12.69	10.7114	6.15370893478393	3.06772828102111	0.766672432422637	8.42099475860595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	901	1272	1496	2064	2054	2082	1520	1611	1273	840	608	954.333333333333	1871.33333333333	1737.66666666667	907	484.85	499.167916666667
1183	0.193221154548	625	33.5	33.52	33.52	33.4113998413085	13.774299621582	12.8309	13.8	12.7698	6.00438737869262	2.71416854858398	0.568790256977081	4.43708801269531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1063	1230	1657	2259	2045	2947	2661	2404	2714	1962	1618	1239	1316.66666666667	2417	2593	1606.33333333333	632.33	723.88625
1184	0.306647674756	893	33.49	33.5	33.5	33.3550987243652	14.5475997924804	12.9528	13.98	12.9212	6.00438737869262	2.71416854858398	0.568790256977081	4.43708801269531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	1013	1285	2004	1819	2378	1927	1753	2064	1545	1292	1029	1088	2067	1914.66666666667	1288.66666666667	437.96	580.197916666667
1185	0.667679850741	1534	33.32	33.31	33.36	33.2780990600585	15.0559997558593	12.9674	14.53	12.9686	5.97557973861694	2.40173983573913	0.54470932483673	4.31431484222412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863	920	1088	1432	1139	1496	1534	1448	1571	1224	1043	866	957	1355.66666666667	1517.66666666667	1044.33333333333	459.33	444.813333333333
1186	0.305421609305	462	35.38	35.52	35.52	33.845100402832	22.4673995971679	16.0448	29.17	15.6431	5.38323736190795	2.27631855010986	0.923914849758148	12.9767484664916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1357	1945	2943	2858	2074	1140	594	474	497	939	1362	1329	2081.66666666667	2024	521.666666666667	1210	598.85	532.656666666667
1187	3.29276326621	3863	33.93	33.86	33.8902	33.8465003967285	21.9715995788574	17.2431	21.37	17.3825	5.27389478683471	0.0854669213294983	0.352213770151138	2.13235616683959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	369	334	328	343	357	323	278	275	298	328	354	358	342.666666666667	292	326.666666666667	119.64	120.389166666667
